document,query_name,n_candidates,correct_rank,is_top1,similarities,ranking,names
gsa_LAZ01910-SLA-2-_Z-01,CHAD J WILLIAMS,2,1,True,"[0.5869529843330383, 0.1871224045753479]","[0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ01910-SLA-2-_Z-01,DEBORAH D ORKOWSKI,2,1,True,"[0.2456790804862976, 0.6438913941383362]","[1, 0]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ01910-SLA-20-_Z-01,CHAD J WILLIAMS,3,1,True,"[0.610166609287262, 0.05013569816946983, 0.1972971111536026]","[0, 2, 1]","['CHAD J WILLIAMS', 'DEBORAH R ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-20-_Z-01,DEBORAH R ORKOWSKI,3,1,True,"[0.27688243985176086, 0.5705522298812866, 0.08725465834140778]","[1, 0, 2]","['CHAD J WILLIAMS', 'DEBORAH R ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-20-_Z-01,KELLY MICHAEL,3,1,True,"[0.05283327400684357, 0.006515366490930319, 0.6838027834892273]","[2, 0, 1]","['CHAD J WILLIAMS', 'DEBORAH R ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-21-_Z-01,CHAD J WILLIAMS,3,1,True,"[0.5801429152488708, 0.15572531521320343, 0.23928792774677277]","[0, 2, 1]","['CHAD J WILLIAMS', 'DEBORAH P ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-21-_Z-01,DEBORAH P ORKOWSKI,3,1,True,"[0.2953183352947235, 0.6233065724372864, 0.027516594156622887]","[1, 0, 2]","['CHAD J WILLIAMS', 'DEBORAH P ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-21-_Z-01,KELLY MICHAEL,3,1,True,"[0.14743660390377045, 0.05824637413024902, 0.6579959392547607]","[2, 0, 1]","['CHAD J WILLIAMS', 'DEBORAH P ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-22-_Z-01,CHAD J WILLIAMS,3,1,True,"[0.6801859140396118, 0.1282341629266739, 0.1474286913871765]","[0, 2, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'SEBASTIAN']"
gsa_LAZ01910-SLA-22-_Z-01,DEBORAH D ORKOWSKI,3,1,True,"[0.24514292180538177, 0.6811742186546326, 0.45861756801605225]","[1, 2, 0]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'SEBASTIAN']"
gsa_LAZ01910-SLA-22-_Z-01,SEBASTIAN,3,1,True,"[0.2070564478635788, 0.3400590419769287, 0.557267427444458]","[2, 1, 0]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'SEBASTIAN']"
gsa_LAZ01910-SLA-23-_Z-01,CHAD J WILLIAMS,3,1,True,"[0.6543496251106262, 0.06625385582447052, 0.06617274135351181]","[0, 1, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-23-_Z-01,DEBORAH D ORKOWSKI,3,1,True,"[0.2780798077583313, 0.6535838842391968, 0.028815535828471184]","[1, 0, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-23-_Z-01,KELLY MICHAEL,3,1,True,"[0.17736685276031494, -0.04756753519177437, 0.6619009375572205]","[2, 0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-24-_Z-01,CHAD J WILLIAMS,3,1,True,"[0.6565131545066833, 0.0944727212190628, 0.10932104289531708]","[0, 2, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-24-_Z-01,DEBORAH D ORKOWSKI,3,1,True,"[0.3036758303642273, 0.6361476182937622, -0.09930455684661865]","[1, 0, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-24-_Z-01,KELLY MICHAEL,3,1,True,"[0.15480801463127136, 0.02132119983434677, 0.6303812861442566]","[2, 0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-25-_Z-01,CHAD J WILLIAMS,3,1,True,"[0.6329340934753418, 0.16479498147964478, 0.11821950227022171]","[0, 1, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-25-_Z-01,DEBORAH D ORKOWSKI,3,1,True,"[0.14875705540180206, 0.650996744632721, -0.09441833198070526]","[1, 0, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-25-_Z-01,KELLY MICHAEL,3,1,True,"[0.1730034053325653, 0.05177918076515198, 0.6207002401351929]","[2, 0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-26-_Z-01,CHAD J WILLIAMS,3,1,True,"[0.5939518213272095, 0.1899585723876953, 0.08778031170368195]","[0, 1, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-26-_Z-01,DEBORAH D ORKOWSKI,3,1,True,"[0.3253477215766907, 0.6159672141075134, -0.04132305085659027]","[1, 0, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-26-_Z-01,KELLY MICHAEL,3,1,True,"[0.15314102172851562, 0.06382333487272263, 0.5770147442817688]","[2, 0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-3-_Z-01,CHAD J WILLIAMS,3,1,True,"[0.5761846303939819, 0.2163999229669571, 0.127407968044281]","[0, 1, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-3-_Z-01,DEBORAH D ORKOWSKI,3,1,True,"[0.2296423465013504, 0.5688143968582153, 0.030653193593025208]","[1, 0, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-3-_Z-01,KELLY MICHAEL,3,1,True,"[0.19488242268562317, 0.21977370977401733, 0.5591397881507874]","[2, 1, 0]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-4-_Z-02,CHAD J WILLIAMS,3,1,True,"[0.568195641040802, 0.18807776272296906, 0.25636935234069824]","[0, 2, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-4-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.31412190198898315, 0.5746327638626099, 0.09319891780614853]","[1, 0, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-4-_Z-02,KELLY MICHAEL,3,1,True,"[0.11645595729351044, 0.12698309123516083, 0.6070034503936768]","[2, 1, 0]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-5-_Z-01,CHAD J WILLIAMS,2,1,True,"[0.6718777418136597, 0.31859511137008667]","[0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ01910-SLA-5-_Z-01,DEBORAH D ORKOWSKI,2,1,True,"[0.24098779261112213, 0.5583431124687195]","[1, 0]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ01910-SLA-6-_Z-01,CHAD J WILLIAMS,2,1,True,"[0.5973416566848755, 0.30916786193847656]","[0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ01910-SLA-6-_Z-01,DEBORAH D ORKOWSKI,2,1,True,"[0.3693077862262726, 0.5289714336395264]","[1, 0]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ01910-SLA-7-_Z-01,CHAD J WILLIAMS,2,1,True,"[0.690909743309021, 0.2717004418373108]","[0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ01910-SLA-7-_Z-01,DEBORAH D ORKOWSKI,2,1,True,"[0.2530025243759155, 0.6159818768501282]","[1, 0]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ01910-SLA-8-_Z-01,CHAD J WILLIAMS,3,1,True,"[0.6337035298347473, 0.04987245798110962, 0.09497532993555069]","[0, 2, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-8-_Z-01,DEBORAH D ORKOWSKI,3,1,True,"[0.38572248816490173, 0.6576247811317444, -0.09673909842967987]","[1, 0, 2]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-8-_Z-01,KELLY MICHAEL,3,1,True,"[0.09363386034965515, -0.044618070125579834, 0.5611265897750854]","[2, 0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI', 'KELLY MICHAEL']"
gsa_LAZ01910-SLA-9-_Z-01,CHAD J WILLIAMS,2,1,True,"[0.660467803478241, 0.09996970742940903]","[0, 1]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ01910-SLA-9-_Z-01,DEBORAH D ORKOWSKI,2,1,True,"[0.29770299792289734, 0.6417335867881775]","[1, 0]","['CHAD J WILLIAMS', 'DEBORAH D ORKOWSKI']"
gsa_LAZ02084-Lease_Z-02,JONATHAN MATTHEUS,3,1,True,"[0.6399189829826355, 0.10054961591959, -0.11029470711946487]","[0, 1, 2]","['JONATHAN MATTHEUS', 'M E NYGREN', 'ROB INGOLD']"
gsa_LAZ02084-Lease_Z-02,M E NYGREN,3,1,True,"[0.04168977215886116, 0.6419188976287842, 0.09349307417869568]","[1, 2, 0]","['JONATHAN MATTHEUS', 'M E NYGREN', 'ROB INGOLD']"
gsa_LAZ02084-Lease_Z-02,ROB INGOLD,3,1,True,"[-0.1109987273812294, 0.10668015480041504, 0.5657647252082825]","[2, 1, 0]","['JONATHAN MATTHEUS', 'M E NYGREN', 'ROB INGOLD']"
gsa_LAZ02084-SLA-1-_Z-01,JONATHAN MATTHEUS,2,1,True,"[0.6349799036979675, -0.0012197191826999187]","[0, 1]","['JONATHAN MATTHEUS', 'LAWRENCE C BECKER']"
gsa_LAZ02084-SLA-1-_Z-01,LAWRENCE C BECKER,2,1,True,"[-0.04928524047136307, 0.5995393991470337]","[1, 0]","['JONATHAN MATTHEUS', 'LAWRENCE C BECKER']"
gsa_LAZ02084-SLA-2-_Z-01,JONATHAN MATTHEUS,2,1,True,"[0.5923579931259155, 0.014643318951129913]","[0, 1]","['JONATHAN MATTHEUS', 'LAWRENCE C BECKER']"
gsa_LAZ02084-SLA-2-_Z-01,LAWRENCE C BECKER,2,1,True,"[-0.01112977135926485, 0.5948204398155212]","[1, 0]","['JONATHAN MATTHEUS', 'LAWRENCE C BECKER']"
gsa_LAZ02084-SLA-3-_Z-01,JONATHAN,4,1,True,"[0.5573095083236694, 0.11427034437656403, 0.12862703204154968, -0.14546747505664825]","[0, 2, 1, 3]","['JONATHAN', 'LAWRENCE C BECKER', 'MATHEUS', 'ROBERT E INKORS JR']"
gsa_LAZ02084-SLA-3-_Z-01,LAWRENCE C BECKER,4,1,True,"[-0.014943716116249561, 0.6069793701171875, -0.09160347282886505, 0.24226664006710052]","[1, 3, 0, 2]","['JONATHAN', 'LAWRENCE C BECKER', 'MATHEUS', 'ROBERT E INKORS JR']"
gsa_LAZ02084-SLA-3-_Z-01,MATHEUS,4,1,True,"[0.3679811358451843, -0.08724457025527954, 0.6689816117286682, -0.05556555092334747]","[2, 0, 3, 1]","['JONATHAN', 'LAWRENCE C BECKER', 'MATHEUS', 'ROBERT E INKORS JR']"
gsa_LAZ02084-SLA-3-_Z-01,ROBERT E INKORS JR,4,1,True,"[-0.060419511049985886, -0.048242103308439255, 0.04711921885609627, 0.33441162109375]","[3, 2, 1, 0]","['JONATHAN', 'LAWRENCE C BECKER', 'MATHEUS', 'ROBERT E INKORS JR']"
gsa_LAZ02173-Lease_Z-02,DONN J SLITZ,2,1,True,"[0.5777340531349182, 0.06399118155241013]","[0, 1]","['DONN J SLITZ', 'RICHARD E BETTIN']"
gsa_LAZ02173-Lease_Z-02,RICHARD E BETTIN,2,1,True,"[0.09633898735046387, 0.6287977695465088]","[1, 0]","['DONN J SLITZ', 'RICHARD E BETTIN']"
gsa_LAZ02191-SLA-1-b_Z-01,JESSICA ESCOBEDO,3,1,True,"[0.6147029399871826, -0.04991408810019493, 0.2472023367881775]","[0, 2, 1]","['JESSICA ESCOBEDO', 'KERSTA BOHRMAN', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-1-b_Z-01,KERSTA BOHRMAN,3,1,True,"[-0.006361148785799742, 0.5949837565422058, -0.07350771129131317]","[1, 0, 2]","['JESSICA ESCOBEDO', 'KERSTA BOHRMAN', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-1-b_Z-01,SCOTT SOELTER,3,1,True,"[0.13394272327423096, 0.015486298128962517, 0.5890955924987793]","[2, 0, 1]","['JESSICA ESCOBEDO', 'KERSTA BOHRMAN', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-2-2_Z-01,ERIN H WINSCHEL,3,1,True,"[0.613142728805542, 0.14895391464233398, -0.10641278326511383]","[0, 1, 2]","['ERIN H WINSCHEL', 'HANNAH CAMILLO', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-2-2_Z-01,HANNAH CAMILLO,3,1,True,"[0.16837424039840698, 0.6174457669258118, -0.1411411613225937]","[1, 0, 2]","['ERIN H WINSCHEL', 'HANNAH CAMILLO', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-2-2_Z-01,SCOTT SOELTER,3,1,True,"[-0.041274189949035645, -0.057388659566640854, 0.64228355884552]","[2, 0, 1]","['ERIN H WINSCHEL', 'HANNAH CAMILLO', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-3-_Z-01,ERIN H WINSCHEL,2,1,True,"[0.6105636358261108, -0.011335487477481365]","[0, 1]","['ERIN H WINSCHEL', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-3-_Z-01,SCOTT SOELTER,2,1,True,"[-0.02275446057319641, 0.6299388408660889]","[1, 0]","['ERIN H WINSCHEL', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-4-_Z-01,CHRIS WHITSON,3,1,True,"[0.6785538792610168, 0.22250021994113922, 0.16891217231750488]","[0, 1, 2]","['CHRIS WHITSON', 'ERIN H WINSCHEL', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-4-_Z-01,ERIN H WINSCHEL,3,1,True,"[0.1420440673828125, 0.6654320359230042, 0.015452956780791283]","[1, 0, 2]","['CHRIS WHITSON', 'ERIN H WINSCHEL', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-4-_Z-01,SCOTT SOELTER,3,1,True,"[-0.0004950187867507339, 0.10235679149627686, 0.647422194480896]","[2, 1, 0]","['CHRIS WHITSON', 'ERIN H WINSCHEL', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-4-_Z-02,CHRIS WHITSON,3,1,True,"[0.644356369972229, -0.08605064451694489, 0.059716418385505676]","[0, 2, 1]","['CHRIS WHITSON', 'ERIN H WINSCHEL', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-4-_Z-02,ERIN H WINSCHEL,3,1,True,"[0.17532435059547424, 0.5909481048583984, 0.05184726417064667]","[1, 0, 2]","['CHRIS WHITSON', 'ERIN H WINSCHEL', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-4-_Z-02,SCOTT SOELTER,3,1,True,"[0.07781392335891724, -0.013088866136968136, 0.6304578185081482]","[2, 0, 1]","['CHRIS WHITSON', 'ERIN H WINSCHEL', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-5-_Z-01,ERIN H WINSCHEL,3,1,True,"[0.5906832218170166, 0.012892249040305614, -0.039312537759542465]","[0, 1, 2]","['ERIN H WINSCHEL', 'LYNN HUGGINS', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-5-_Z-01,LYNN HUGGINS,3,1,True,"[-0.1288936287164688, 0.626990795135498, -0.16595041751861572]","[1, 0, 2]","['ERIN H WINSCHEL', 'LYNN HUGGINS', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-5-_Z-01,SCOTT SOELTER,3,1,True,"[-0.07626155763864517, -0.07391925156116486, 0.6941704750061035]","[2, 1, 0]","['ERIN H WINSCHEL', 'LYNN HUGGINS', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-6-_Z-01,ERIN H WINSCHEL,3,1,True,"[0.6355740427970886, -0.04772474989295006, -0.02091946080327034]","[0, 2, 1]","['ERIN H WINSCHEL', 'LYNN HUGGINS', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-6-_Z-01,LYNN HUGGINS,3,1,True,"[-0.01443743146955967, 0.6026155948638916, -0.1337478756904602]","[1, 0, 2]","['ERIN H WINSCHEL', 'LYNN HUGGINS', 'SCOTT SOELTER']"
gsa_LAZ02191-SLA-6-_Z-01,SCOTT SOELTER,3,1,True,"[-0.05682455003261566, -0.049911029636859894, 0.684615433216095]","[2, 1, 0]","['ERIN H WINSCHEL', 'LYNN HUGGINS', 'SCOTT SOELTER']"
gsa_LAZ02196-Lease_Z-02,JOHN STRITTMATTER,2,1,True,"[0.7269001007080078, 0.15986260771751404]","[0, 1]","['JOHN STRITTMATTER', 'MARA LEIGH GILMARTIN']"
gsa_LAZ02196-Lease_Z-02,MARA LEIGH GILMARTIN,2,1,True,"[0.09365016222000122, 0.12233211100101471]","[1, 0]","['JOHN STRITTMATTER', 'MARA LEIGH GILMARTIN']"
gsa_LAZ02196-SLA-1-a_Z-01,DEBORAH D ORKOWSKI,3,1,True,"[0.569389283657074, -0.11020846664905548, 0.20140336453914642]","[0, 2, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-1-a_Z-01,JOHN STRITTMATTER,3,1,True,"[-0.014948693104088306, 0.5729641914367676, 0.05882102996110916]","[1, 2, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-1-a_Z-01,MARY K MCGOWNE,3,1,True,"[0.07085608690977097, -0.05759762227535248, 0.692091166973114]","[2, 0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-10-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.6633172631263733, 0.05927686765789986, 0.0927719920873642]","[0, 2, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-10-_Z-02,JOHN STRITTMATTER,3,1,True,"[0.09388099610805511, 0.6755445003509521, 0.06692420691251755]","[1, 0, 2]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-10-_Z-02,MARY K MCLOONE,3,1,True,"[0.09618917107582092, 0.06488513201475143, 0.6469900012016296]","[2, 0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-11-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.7290383577346802, 0.09215400367975235, 0.014888494275510311]","[0, 1, 2]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-11-_Z-02,JOHN STRITTMATTER,3,1,True,"[0.0378604382276535, 0.6083521246910095, 0.06449240446090698]","[1, 2, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-11-_Z-02,MARY K MCLOONE,3,1,True,"[0.06988222897052765, -0.1076076477766037, 0.6739687323570251]","[2, 0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-12-_Z-02,DEBORAH D ORKOWSKI,2,1,True,"[0.5937130451202393, -0.04278973862528801]","[0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER']"
gsa_LAZ02196-SLA-12-_Z-02,JOHN STRITTMATTER,2,1,True,"[0.008564657531678677, 0.6745036840438843]","[1, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER']"
gsa_LAZ02196-SLA-13-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.7127925753593445, 0.025881053879857063, 0.09348052740097046]","[0, 2, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-13-_Z-02,JOHN STRITTMATTER,3,1,True,"[0.08691173791885376, 0.5826771855354309, 0.132578045129776]","[1, 2, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-13-_Z-02,MARY K MCLOONE,3,1,True,"[0.0498436763882637, -0.051546476781368256, 0.6695423126220703]","[2, 0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-14-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.696800947189331, -0.06724545359611511, 0.03517936170101166]","[0, 2, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-14-_Z-02,JOHN STRITTMATTER,3,1,True,"[0.01223520003259182, 0.6309964060783386, 0.03859679773449898]","[1, 2, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-14-_Z-02,MARY K MCLOONE,3,1,True,"[0.1329655647277832, -0.14850570261478424, 0.6578428745269775]","[2, 0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-15-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.7174758315086365, 0.12379364669322968, 0.09950631111860275]","[0, 1, 2]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-15-_Z-02,JOHN STRITTMATTER,3,1,True,"[0.07399310171604156, 0.5890603065490723, 0.05385807529091835]","[1, 0, 2]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-15-_Z-02,MARY K MCLOONE,3,1,True,"[0.10185545682907104, 0.04775484651327133, 0.6807039976119995]","[2, 0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-16-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.6996340751647949, -0.03576481342315674, 0.0447300486266613]","[0, 2, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-16-_Z-02,JOHN STRITTMATTER,3,1,True,"[0.06785527616739273, 0.5368558168411255, 0.14952810108661652]","[1, 2, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-16-_Z-02,MARY K MCLOONE,3,1,True,"[0.019476313143968582, -0.05909018591046333, 0.6798873543739319]","[2, 0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-17-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.6532201170921326, 0.09669066965579987, -0.00495798047631979]","[0, 1, 2]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-17-_Z-02,JOHN STRITTMATTER,3,1,True,"[-0.004041674081236124, 0.5006806254386902, 0.13466987013816833]","[1, 2, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-17-_Z-02,MARY K MCLOONE,3,1,True,"[-0.007666101213544607, -0.14916656911373138, 0.595496654510498]","[2, 0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCLOONE']"
gsa_LAZ02196-SLA-18-_Z-02,JOHN STRITTMATTER,2,1,True,"[0.7081531286239624, -0.04988405853509903]","[0, 1]","['JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-18-_Z-02,MARY K MCGOWNE,2,1,True,"[0.019000515341758728, 0.6239154934883118]","[1, 0]","['JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-19-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.7379672527313232, -0.008062995038926601, 0.013634980656206608]","[0, 2, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-19-_Z-02,JOHN STRITTMATTER,3,1,True,"[-0.06404154747724533, 0.6721746921539307, 0.12740112841129303]","[1, 2, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-19-_Z-02,MARY K MCGOWNE,3,1,True,"[-0.08277695626020432, 0.1457047313451767, 0.6685056686401367]","[2, 1, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-2-a_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.6458113789558411, 0.007786331232637167, -0.04945230111479759]","[0, 1, 2]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-2-a_Z-02,JOHN STRITTMATTER,3,1,True,"[0.041752491146326065, 0.6504427194595337, 0.03529001399874687]","[1, 0, 2]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-2-a_Z-02,MARY K MCGOWNE,3,1,True,"[0.15408894419670105, 0.12383957207202911, 0.6083650588989258]","[2, 0, 1]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-20-_Z-02,DEBORAH D ORKOWSKI,3,1,True,"[0.6588191986083984, 0.09319759905338287, 0.05206219479441643]","[0, 1, 2]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-20-_Z-02,JOHN STRITTMATTER,3,1,True,"[0.0906587466597557, 0.6689475774765015, 0.11401533335447311]","[1, 2, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
gsa_LAZ02196-SLA-20-_Z-02,MARY K MCGOWNE,3,1,True,"[0.02455965057015419, 0.08305404335260391, 0.6919546723365784]","[2, 1, 0]","['DEBORAH D ORKOWSKI', 'JOHN STRITTMATTER', 'MARY K MCGOWNE']"
